idade,gênero,imc,filhos,fumante,região,encargos
21,feminino,30.55375928208084,3,não,norte,33751.68218556262
55,masculino,24.489580859210285,1,não,sudoeste,32607.001368956116
24,masculino,33.92768801536566,1,não,nordeste,42645.31860387622
30,feminino,23.846402259410983,0,não,sudeste,19857.592902546676
34,feminino,18.662402177254386,3,não,sudoeste,17789.53304632234
46,feminino,22.435482710796535,0,não,sudoeste,10835.204818259135
34,masculino,24.266866660310654,2,não,sudoeste,17339.13485922232
53,feminino,31.943193916214867,1,não,sudeste,42787.118892690254
36,masculino,31.389714018232176,2,não,norte,34755.09282668942
43,masculino,25.351537777192664,2,sim,sudeste,53972.44950912048
62,feminino,29.915067400215953,0,não,sudoeste,20835.622111074914
26,masculino,21.881914062560234,1,não,sudoeste,7904.741516321887
19,masculino,33.14064988129737,3,não,nordeste,33702.34225799065
37,masculino,19.043352893883878,3,sim,nordeste,14564.26773042356
40,feminino,24.77893934263586,2,não,sudeste,18521.954062186214
35,feminino,31.75847445062648,3,não,nordeste,18723.045639703643
43,masculino,26.682726253046486,0,não,nordeste,31460.697243475566
42,feminino,31.83328341932898,1,não,nordeste,10270.360156576673
34,feminino,20.824988616612835,1,não,norte,33661.55119943508
56,feminino,22.2824977341476,3,não,norte,7394.921504447032
27,feminino,24.781884385574784,2,não,norte,50406.05136857268
42,feminino,32.60548254362906,0,não,sudoeste,43497.521843966126
63,feminino,34.27169753078529,0,não,sudoeste,40349.12140143424
45,feminino,18.965440133643344,1,não,nordeste,26112.14350237779
43,masculino,33.98657623764687,3,não,sudoeste,39774.68741999656
29,feminino,29.86958258156522,0,sim,sudoeste,28151.223797941937
61,feminino,26.225498759987996,2,não,nordeste,18511.365288131623
36,feminino,22.14459164012481,2,não,nordeste,18541.3820610502
40,feminino,22.82483373451487,3,não,sudeste,48324.98451731299
31,masculino,29.29159069977412,2,não,norte,44551.89578658804
34,feminino,25.147457019424202,2,sim,nordeste,25705.35863757079
32,masculino,18.532771902269044,1,não,sudoeste,28122.73807195169
38,feminino,34.42351090518347,3,não,sudoeste,10863.151476498528
55,feminino,29.317309653925463,1,não,sudeste,42465.4930247722
47,feminino,31.414151307814862,1,sim,nordeste,16956.301038307425
36,feminino,28.934134619321203,1,não,nordeste,24909.370870891376
49,masculino,30.136017780490043,1,sim,norte,48009.814160395625
46,feminino,18.666726165267328,3,não,norte,36461.89943232294
39,feminino,24.61639937473888,1,não,norte,20600.83306728327
37,masculino,33.901896258479184,3,não,norte,8731.830749757097
55,masculino,34.268307245967904,1,sim,sudeste,20057.599393465756
55,masculino,33.63212151994112,2,sim,sudeste,29951.97722940666
53,masculino,34.97894215251121,3,não,norte,16811.77729396755
18,masculino,19.19820031104142,2,não,norte,17642.792430987847
36,masculino,19.08329980863833,1,sim,nordeste,48445.08890152052
60,feminino,33.85719588745485,1,não,sudoeste,39457.59556067157
43,feminino,18.516988027976723,3,não,sudoeste,39909.66086125736
24,feminino,33.04857062912029,1,não,sudeste,52137.793977791334
51,masculino,32.888310824538934,3,não,sudoeste,17639.41224428937
53,feminino,27.20074654425011,2,não,sudeste,21614.406828629053
23,masculino,32.96615938361387,0,não,nordeste,27822.24608166929
54,feminino,29.692315809150998,3,não,sudeste,40776.3919311542
39,feminino,20.915984686395056,1,não,nordeste,50430.7369458529
26,feminino,32.349785577413186,1,sim,norte,49378.91749936344
60,feminino,24.817495036786696,3,não,sudoeste,10846.44126342841
46,feminino,21.69337939926251,1,não,norte,26172.591048384555
34,masculino,34.611565315171404,3,sim,sudeste,12475.935471813942
30,masculino,29.64094309267297,3,não,sudoeste,30004.17824025385
34,feminino,21.149285137857785,0,não,nordeste,35499.14380096848
27,masculino,32.79850850383026,3,não,sudeste,16352.589607714714
42,feminino,32.0205695844766,3,não,sudoeste,33129.45241852432
35,feminino,19.752154709146822,2,não,nordeste,33300.93843178689
61,feminino,20.1540964618562,0,não,norte,2886.990044374931
32,masculino,21.80353990163197,0,não,nordeste,32123.78797735297
44,feminino,33.29573819099781,3,não,norte,51565.378297228104
36,masculino,30.3288267820101,1,sim,sudeste,50931.14052658257
32,masculino,33.3255351216098,2,não,sudeste,14451.542293965875
62,feminino,32.36116588784921,1,não,sudeste,24691.670971797314
24,masculino,27.05983349931398,1,sim,sudoeste,36536.7083232263
60,feminino,18.865992891589116,2,sim,nordeste,7738.114616525934
57,feminino,30.254980153023656,2,sim,norte,38682.83999744694
33,masculino,28.488468230584452,0,não,norte,28716.297468864752
41,masculino,21.947654097549933,1,não,norte,44962.31755737635
40,feminino,33.71530204073828,3,sim,sudeste,11828.025789657242
28,masculino,29.678633821081153,2,não,norte,12765.65145599607
41,feminino,31.641693421779756,1,não,nordeste,36983.72475690567
22,feminino,31.193889753525468,0,não,norte,14570.09095860787
56,masculino,20.158572447334997,1,sim,sudeste,16632.230226275613
47,feminino,22.753270231913774,3,não,sudeste,16226.031751996668
33,masculino,30.943672515289666,3,não,norte,20768.507417570356
37,feminino,27.920716777739663,2,não,norte,9025.093171894909
46,feminino,20.123609509411267,0,sim,norte,25444.93988340136
34,feminino,25.197498818293795,3,não,norte,21270.815498704767
36,feminino,22.065891568862334,2,não,sudeste,25299.67423186647
43,masculino,30.704298344741872,0,não,norte,18933.72751167161
32,feminino,20.33948795618888,3,não,norte,13096.645824690137
42,feminino,28.423792893553113,3,sim,norte,26003.111489524115
32,masculino,18.477572649029778,3,não,norte,46792.9846383324
37,feminino,29.746686278276243,2,não,norte,25154.793572853032
47,masculino,19.51916693404036,2,não,nordeste,28823.560074985122
38,feminino,20.18625590824467,2,não,sudoeste,21353.341521687213
64,masculino,26.149903629272337,1,não,norte,48876.51834398975
52,feminino,18.18235004601124,2,sim,norte,40916.74311673143
61,masculino,34.62688206339078,0,não,norte,37920.27702453369
23,feminino,22.59567399658411,3,sim,sudoeste,45297.77290797781
54,masculino,18.08105045355152,0,não,sudeste,48723.93235497525
28,masculino,32.692640018753956,1,sim,nordeste,55588.23733690738
40,feminino,19.132210448408827,0,sim,sudoeste,19085.841484379154
61,masculino,32.865111825182225,2,não,sudeste,15793.480979963042
56,feminino,31.578538326822297,2,não,sudeste,13600.176637001949
26,feminino,20.057742895675197,3,não,sudeste,6162.182291489461
35,masculino,19.922562012492687,0,não,norte,25443.542844083335
63,feminino,30.62162171863067,0,não,sudeste,50470.64885367196
53,feminino,31.348243725200103,0,sim,sudoeste,35791.47908320512
57,masculino,24.388263932850116,1,não,norte,8364.048434187434
53,feminino,32.899087895851835,3,não,norte,48362.951168233856
45,masculino,21.373400800055336,0,sim,norte,36470.00187026427
36,masculino,28.383494821462314,1,não,norte,8710.591532995355
47,masculino,25.061650049256663,2,sim,sudoeste,24865.825481122407
55,masculino,23.672183118837793,3,sim,nordeste,11207.519228719997
32,feminino,27.138219222782517,2,não,norte,19914.564712245785
61,feminino,23.147022372740754,2,sim,sudoeste,19259.20380652925
29,masculino,21.788090891682753,0,não,sudoeste,42182.00882973456
19,masculino,27.188653988810863,3,não,sudeste,26346.376204038006
26,masculino,26.96651583111956,0,não,norte,36272.81744423207
52,masculino,31.777959716510498,2,não,norte,20583.241662900607
18,masculino,29.060505156485977,2,não,sudoeste,8617.605226005218
63,feminino,23.688026453748023,2,não,nordeste,28276.57994501252
48,feminino,29.688393594766705,2,não,sudoeste,33585.93298713264
45,masculino,19.982818465830338,1,não,sudoeste,17659.46809583258
62,masculino,21.08612298547534,3,não,sudeste,45263.66541925968
54,feminino,27.966647424827645,2,não,norte,19359.903650031374
24,masculino,27.46693800682637,2,não,sudeste,19160.87609067325
63,masculino,27.013557006360365,3,não,nordeste,4824.628426454088
33,masculino,28.781541711659806,2,sim,sudoeste,12830.463733013343
31,masculino,20.62240405985788,1,não,sudoeste,47230.33309622727
50,feminino,31.621198586651182,3,não,norte,12122.735469203786
23,feminino,32.882296814519826,2,não,sudoeste,45426.491711357216
38,feminino,26.858237456084286,0,não,sudeste,15377.569511609243
27,masculino,29.642187511717225,3,não,norte,20123.557452496472
49,masculino,31.934476838874165,3,sim,norte,21037.260327573476
23,masculino,29.054680302993827,1,não,sudeste,35247.41405107195
19,masculino,25.38611957280486,2,sim,sudoeste,30920.957790939443
56,feminino,29.61482742493814,3,não,sudoeste,4778.0455045053295
44,masculino,33.822786619040684,0,sim,norte,16682.492273645184
31,feminino,22.871426342089507,0,não,sudeste,17353.926073345014
40,masculino,31.620626489166852,2,não,nordeste,40705.49748257847
56,feminino,34.95542361127581,0,não,sudeste,14284.938131509336
38,masculino,30.969040201478467,3,não,norte,49173.60488071314
58,feminino,23.282155366850034,0,não,nordeste,8819.24216298889
47,feminino,20.0761170752011,0,não,sudeste,15131.396717538562
42,masculino,27.256937614715113,1,não,sudoeste,42749.538253451654
41,masculino,19.976847454929064,3,não,sudoeste,32780.688375080696
28,masculino,25.848031296134305,0,não,nordeste,15411.81896047866
52,feminino,23.723845833789486,0,não,sudeste,17758.40372032502
21,masculino,26.087661268285075,1,sim,sudeste,46300.236974351
54,feminino,23.35234158833412,2,não,sudoeste,20389.988747081807
53,feminino,32.36319787791779,2,não,sudoeste,10908.461851202843
30,feminino,25.430114365026256,0,não,sudeste,36410.710813721074
26,masculino,19.782587722273103,1,não,nordeste,22523.821989192547
45,masculino,28.977956096206874,2,não,sudoeste,44163.417456916
63,masculino,31.232844243399374,3,não,sudoeste,29601.004771757838
33,masculino,25.22032928744145,2,não,sudeste,27415.404680540927
23,feminino,28.295710273026515,1,não,sudeste,29651.36207584136
44,masculino,25.584642480588542,2,não,sudeste,38930.55538906215
27,feminino,21.416988772561897,3,não,sudeste,27790.78692157257
40,masculino,28.14905596870708,1,não,sudeste,51010.26564447119
38,masculino,29.921724939944482,0,não,norte,19090.28238588376
43,feminino,22.236400388720057,3,não,sudeste,27889.334355331976
62,masculino,30.06459513937459,2,não,norte,44606.98196659774
20,feminino,32.619448273428745,1,não,sudeste,14018.053047237092
60,feminino,33.59078374998384,0,não,sudoeste,14947.97161308731
52,masculino,20.932953323290256,1,não,nordeste,16754.033017427548
24,masculino,20.84490931694467,3,não,sudeste,20479.756399773618
44,feminino,32.77699042284687,0,não,sudeste,31632.020787628735
59,masculino,29.639030332036846,0,não,nordeste,11532.458067042751
50,masculino,20.206675117667757,3,não,sudeste,26583.88176375087
21,feminino,26.417101391519733,2,não,sudeste,23699.97775707387
43,feminino,30.916186086799314,0,não,nordeste,43471.084985710666
25,feminino,21.384604690134072,3,sim,nordeste,40004.281485547115
37,masculino,33.47685259034964,2,não,sudeste,12225.113637018856
34,masculino,32.72127583131427,3,não,nordeste,21439.51015424707
22,masculino,28.090642884506025,3,não,norte,38709.10310652195
26,feminino,31.221549027675472,1,não,sudoeste,25077.24320374387
25,masculino,20.528725446780747,3,não,sudoeste,13115.932378437696
24,masculino,22.218580832512096,0,não,norte,44070.73993053218
54,feminino,31.16333813093928,3,não,nordeste,7472.792271600047
53,masculino,25.554408924121798,1,não,sudoeste,47677.82509565567
20,masculino,21.077288124934523,2,não,sudoeste,10309.99338396379
25,feminino,22.931801878466942,2,não,sudeste,11177.377299234337
22,masculino,28.577579736319795,1,sim,norte,47252.62004379913
22,feminino,18.698492054496015,1,não,nordeste,28385.84806191128
34,masculino,20.520578127876927,1,não,norte,42477.72058607165
64,masculino,21.443267850364204,2,não,sudoeste,40617.99498194535
44,feminino,33.087046592748024,3,não,nordeste,7705.901390966464
57,masculino,33.090760052771486,3,não,sudoeste,12117.457238801066
56,masculino,21.611702015315277,0,não,nordeste,12323.490426202363
29,feminino,28.169181113245216,3,não,norte,7629.506398003334
45,masculino,24.123060308733642,0,não,sudoeste,11242.202937365415
21,feminino,18.85586526186431,0,não,norte,12988.164698660717
45,feminino,20.608513903232794,2,sim,sudoeste,44116.99927221849
42,masculino,18.089903161071078,2,não,sudeste,21403.456312629456
53,masculino,34.73189642524309,1,não,sudoeste,15624.764228025953
59,masculino,29.045393582162877,2,não,norte,9984.07366615712
20,feminino,20.254460087501354,0,não,sudoeste,30908.43793340162
48,feminino,30.47088286065044,0,não,sudeste,7066.428910181933
54,feminino,28.409632105776573,3,não,sudeste,47555.54994081339
29,feminino,21.521612310259833,0,não,norte,28864.476118904786
54,masculino,26.382877039462365,0,sim,sudoeste,21469.12118475821
54,masculino,28.38069368269658,3,não,norte,18565.944560534037
21,feminino,24.152985332164732,3,sim,nordeste,11673.360460008129
47,feminino,34.296762721095575,0,não,nordeste,33251.7228173791
55,feminino,19.610370884093378,0,não,nordeste,46836.49369290314
59,masculino,20.142786204574293,0,não,nordeste,20131.95137594358
55,masculino,32.56228297107263,3,não,sudeste,25071.061374932746
44,masculino,22.254991743181417,1,não,norte,43414.14218813177
39,feminino,20.21384828048381,1,sim,sudoeste,43024.984937196
18,feminino,24.57836930841743,2,não,sudoeste,50869.5877005723
60,feminino,20.86201853609648,2,sim,nordeste,23505.3792723725
55,masculino,26.574173768937207,2,não,sudoeste,17199.88835247649
37,masculino,30.472454597016114,0,não,norte,4690.095551615812
35,feminino,30.845006160282473,3,sim,sudeste,14345.254820564363
23,feminino,23.153528473437493,3,sim,nordeste,12760.692726324953
29,masculino,29.731615868329072,2,sim,sudeste,50714.535812797134
34,feminino,34.41269827846507,3,sim,norte,47177.484116128326
39,masculino,18.12613781510047,3,não,sudeste,42313.07457318461
35,feminino,28.988436363957426,2,não,nordeste,25371.89400354113
27,feminino,26.493050811081154,3,não,sudeste,5722.403644773331
41,feminino,24.702147741290716,3,não,norte,30575.0421320443
37,masculino,21.556443199979032,1,não,sudeste,28569.622740029085
29,masculino,20.108565959074376,0,não,norte,41898.835559466024
21,feminino,33.655547399150656,0,não,sudoeste,7854.5669078362625
59,feminino,18.51728979253885,1,não,sudoeste,21664.82824587849
22,masculino,25.988083098702667,1,não,nordeste,39882.46780588337
43,masculino,21.482050606350214,2,não,sudeste,40702.392985681596
53,feminino,20.50386579226528,2,não,nordeste,41698.29566091445
33,masculino,23.994198461194944,3,não,nordeste,14600.329389231303
22,feminino,23.373910066117617,0,não,sudeste,29431.069858064504
43,feminino,25.84999855327538,2,não,nordeste,41968.85079195472
36,masculino,26.383405695058542,0,não,nordeste,8535.946217730898
23,masculino,26.57403156292765,1,sim,norte,41708.750614304474
41,masculino,20.24257160960432,1,não,norte,14809.965087376837
48,feminino,20.902321503620307,3,não,norte,18545.396583000253
48,masculino,23.510752153393213,2,não,sudoeste,9887.490372265767
24,feminino,19.37358807424852,2,não,norte,12635.683693604586
27,masculino,32.166226270446025,0,não,norte,34016.08138322899
56,masculino,19.660621971398406,0,não,sudeste,25283.125001403787
39,feminino,21.88166583887194,2,não,sudoeste,18446.3532731921
31,feminino,28.83334692144426,0,não,sudoeste,24549.34740463116
45,feminino,33.81535469017114,2,não,norte,44893.62085342136
59,feminino,20.290046339952056,1,não,norte,33362.025372537384
39,feminino,25.464228203891988,3,não,sudoeste,28364.11569260626
49,feminino,23.05073481780085,1,não,sudoeste,4206.787724288233
28,masculino,26.161486421600635,0,não,norte,31511.58738655514
31,masculino,25.449125087005847,2,não,nordeste,10598.536815066615
48,feminino,27.819453168742008,3,sim,sudoeste,38733.980258967196
61,feminino,18.726496249576094,2,não,norte,20861.89822855393
21,masculino,32.09379349366149,2,sim,sudeste,30030.296974151996
62,masculino,18.56230008200896,2,não,sudoeste,35823.24868956403
39,feminino,27.73147426243952,1,não,sudoeste,39459.726165852386
46,feminino,31.839658898460932,3,não,norte,40582.84819547114
52,masculino,19.95986657962054,0,não,nordeste,21354.077684471595
30,feminino,29.590194486298557,2,não,sudeste,29156.772216144927
37,masculino,21.576410851420565,1,não,sudeste,38235.34141051253
36,feminino,21.377936042084364,2,não,sudoeste,14762.656801349724
32,feminino,18.757790341837392,0,não,nordeste,43681.61908444509
43,masculino,24.26087649123243,0,não,norte,31550.826830790054
37,feminino,33.17516431717668,2,não,nordeste,14571.049633461322
53,masculino,29.97412911571214,3,não,norte,30810.399990675745
23,masculino,27.667115934965757,0,não,nordeste,45351.91230503269
32,feminino,31.916033382786903,3,não,norte,19076.990943954148
21,feminino,32.20493059580558,2,sim,norte,12710.340362070416
23,masculino,28.090333389105176,2,não,norte,12386.140002075153
19,masculino,23.275859781278207,1,não,nordeste,4234.764256713843
53,masculino,32.96937629554659,0,não,sudoeste,12890.996400262353
32,masculino,23.94754715570118,0,não,norte,20134.66551565546
29,feminino,20.942877324697218,2,não,norte,18783.819811630463
57,feminino,27.508583769982003,0,não,norte,50203.50959621863
61,masculino,19.435322160014813,1,não,norte,10410.420482559462
58,masculino,21.58722226648209,2,não,norte,48768.93259351861
24,masculino,32.40824039416336,1,sim,sudeste,23054.858978525743
39,masculino,25.094738366977346,3,não,norte,12067.950698292892
25,masculino,26.305729123834578,3,não,sudoeste,45307.679645083976
59,masculino,27.158659874029063,2,não,sudeste,25404.908499900317
28,masculino,26.38037226437827,0,não,norte,14985.254887795778
19,masculino,21.704588270359295,1,não,nordeste,37418.5222985498
47,feminino,33.5732765845479,2,sim,nordeste,17557.772779448467
21,feminino,29.54584302362261,3,não,sudeste,51430.19372997058
42,masculino,29.068009949915478,3,não,norte,44343.01392235088
38,masculino,32.22341684503614,3,não,sudeste,16784.80388768126
42,feminino,29.5023649669339,3,não,nordeste,16517.850466082728
26,masculino,20.058670675350655,0,não,norte,33900.27280926561
25,masculino,23.771432737046958,3,não,nordeste,18085.457318786906
22,masculino,24.351284850074556,0,não,norte,8607.05091759024
63,masculino,29.42651278049418,1,não,nordeste,39660.460947665524
45,feminino,29.98774658948316,3,não,nordeste,16650.34389313616
19,masculino,27.459699950417022,2,sim,norte,54897.590621566094
38,feminino,24.797449568890574,0,não,nordeste,10947.22285372777
25,feminino,32.89636431255995,0,não,sudeste,39679.16268797832
51,feminino,27.433668344315308,3,não,sudeste,5363.575279795721
40,feminino,32.00532787859131,3,não,norte,45345.88468658275
32,feminino,33.76017075932484,3,não,norte,17801.201161803663
44,feminino,25.188552496636543,0,não,sudeste,27022.565535985425
19,feminino,22.94304894328221,2,não,nordeste,6642.282860511274
45,masculino,24.32433364358889,2,não,nordeste,39577.81458278302
28,feminino,19.40668002381707,3,não,sudeste,33483.570376216456
63,feminino,23.956719346511903,3,não,sudoeste,24137.321281212604
38,feminino,26.60800801969186,1,não,sudoeste,7800.0519087829
59,masculino,21.49982127775921,3,não,norte,38053.5730705302
49,masculino,21.02657259872905,1,não,sudeste,7652.181905069132
49,masculino,23.388931082181923,2,não,sudoeste,8455.63214705501
24,masculino,19.711561276065048,3,não,sudeste,39962.490415277236
39,feminino,26.383005420410633,2,não,sudeste,44698.15383001948
31,feminino,28.803113821989214,2,não,sudeste,51081.40356274621
30,masculino,28.00219595442014,3,não,sudeste,19390.31475815253
38,masculino,22.763809785175496,2,sim,sudoeste,42548.84508056883
39,masculino,32.63145633220154,3,sim,sudeste,42858.81343729594
51,masculino,19.86505862021879,0,não,sudoeste,43736.59738394266
27,masculino,18.02656236516838,1,não,nordeste,5954.089494354297
18,feminino,20.286046992889396,0,não,norte,42003.506060869775
18,masculino,30.30702845806355,0,não,sudoeste,46252.535568547646
41,feminino,31.406924014358854,3,não,nordeste,7738.05515703994
20,feminino,31.02887432237398,3,não,norte,16035.466705571827
48,feminino,23.513676425892626,2,não,norte,20858.64151839543
60,masculino,32.87273321869787,1,não,sudeste,22011.718734984843
58,masculino,33.12145877555055,3,não,nordeste,17160.794992606345
30,feminino,31.941714915225145,0,não,sudeste,16839.381838390866
21,masculino,30.529606433841856,2,não,nordeste,5658.16277257519
40,masculino,32.29820226019701,0,não,norte,35321.307432058755
23,masculino,29.191314438505643,3,não,norte,27477.326394963457
51,masculino,34.39035129924673,2,não,nordeste,23980.024460042507
58,masculino,28.710983429366422,0,não,norte,21670.597692180138
35,masculino,20.807406762490384,2,não,norte,27742.01191409129
53,feminino,21.104544219212144,1,não,sudeste,15557.482780323275
43,masculino,25.32086319572978,2,não,sudeste,11742.491640180144
50,masculino,30.230847213716174,2,não,sudeste,24624.325003576283
50,feminino,20.38665882274056,1,não,sudoeste,17288.93101060819
42,feminino,21.310809799985833,3,não,sudoeste,31333.607987632822
34,feminino,19.311943465012728,1,não,nordeste,40543.9138604605
20,masculino,20.847696258316383,3,sim,sudoeste,27569.76327938059
39,masculino,21.742054671083736,1,sim,sudeste,41574.02063359431
52,masculino,27.495233617380556,2,não,sudeste,40609.121906204586
21,masculino,24.603469476912807,0,não,sudeste,8582.30338501503
45,feminino,19.59483447069741,1,não,sudeste,43544.17006582935
30,masculino,20.693109675518105,3,não,norte,11247.74381699182
47,feminino,26.838377182120077,2,sim,norte,12745.490044321403
64,masculino,20.242177393793455,2,não,sudeste,41584.79529027684
29,feminino,30.39119583864025,1,não,sudeste,39574.25071983694
20,masculino,19.62002059207736,2,não,norte,41662.64270320837
38,masculino,21.233053611663493,2,não,sudeste,47602.617305476204
57,masculino,32.89220303207431,0,não,nordeste,48416.08191996147
18,masculino,27.070744991146867,3,não,sudoeste,22880.314288484085
35,masculino,34.815879285491064,1,não,norte,22802.67269784346
30,masculino,20.592446783527002,3,não,norte,16684.636412331092
24,feminino,19.31665005848145,1,não,sudoeste,27697.668734319912
30,feminino,19.2898133066128,2,não,sudeste,13771.812043037455
34,feminino,33.90081514632125,0,sim,sudeste,25968.60423839328
62,feminino,28.93462589840398,0,sim,nordeste,9940.381872784048
49,masculino,23.73009338713799,1,não,norte,45061.91863922943
46,feminino,24.52946026207977,2,não,sudeste,22035.6213925046
62,masculino,29.90281072952623,3,não,norte,23344.863658822258
47,masculino,28.48326756811015,0,não,sudeste,41771.11568936732
28,feminino,24.04905985704862,3,não,nordeste,12335.705891565623
31,masculino,29.730232571649214,1,não,sudeste,16720.561869566638
27,feminino,23.82408227373385,0,não,sudeste,9964.71793226374
25,feminino,25.69052472171898,0,não,nordeste,12174.75079046287
48,masculino,32.463563423469594,2,sim,sudeste,25819.52055392143
23,feminino,20.01038522825842,0,não,sudoeste,19020.929065679422
36,feminino,25.35153657600293,3,não,norte,4394.139982760489
36,masculino,19.56244160099062,1,não,sudoeste,11944.349200148521
29,feminino,18.65856330933484,1,não,sudoeste,7189.33036039516
56,masculino,34.42327164850983,2,não,norte,26604.46465050252
35,masculino,27.563024803606535,3,sim,sudeste,31787.834084355756
20,feminino,34.61075759869534,2,não,norte,25881.596343252597
26,masculino,32.60082062618158,2,sim,nordeste,57326.416351496475
23,masculino,34.74983377160376,3,não,norte,33600.04538222206
18,feminino,33.888546323973046,2,não,nordeste,53084.139835239424
59,masculino,32.947312765074926,0,sim,sudoeste,41727.38025144756
57,feminino,30.312127152531055,2,não,norte,25239.399915694175
46,masculino,30.48927513381676,0,não,nordeste,12616.621578142176
52,feminino,34.0258610595954,0,não,nordeste,16906.320304425215
52,feminino,34.60916268375708,2,não,sudeste,24000.382925262787
47,masculino,34.04844853247632,2,não,nordeste,43404.68428419243
52,masculino,26.214196406981067,3,não,norte,22604.162474020228
56,feminino,32.90814306521986,2,não,sudeste,41287.994905690604
39,feminino,26.673752218836714,3,não,sudoeste,45782.94638175286
60,feminino,27.592276344191305,3,não,norte,20435.19773420243
45,feminino,32.008743568637115,2,não,sudeste,16445.240399106682
35,masculino,32.11156022118612,0,não,norte,14515.496099740196
49,masculino,32.00505136099161,1,sim,sudoeste,37270.891866197635
22,feminino,32.0828104665524,0,não,nordeste,38300.39560336626
51,masculino,25.258187289330863,1,não,sudoeste,50732.43281962379
48,masculino,27.01819634674617,1,não,norte,31098.12802142122
63,feminino,22.296582535960873,1,não,norte,28133.920866229833
50,feminino,25.878457860729696,2,não,sudeste,35063.338661296046
21,feminino,34.33217201296013,3,não,norte,51254.81932546317
31,masculino,31.881722864103757,1,não,sudoeste,37946.895140106426
32,masculino,24.16551144508255,1,não,nordeste,21548.45227787147
37,masculino,28.75962364564397,1,não,nordeste,9835.999462910413
37,feminino,22.307940672030398,1,sim,nordeste,47744.04372062543
52,masculino,21.521359462737497,1,não,sudeste,6970.245599441243
21,masculino,25.098832824423425,0,não,sudeste,35825.4681409569
35,feminino,20.92065061624581,0,não,sudoeste,3666.656044542424
41,feminino,27.430606638475922,1,não,sudoeste,48001.50768233522
44,masculino,25.221528608039442,2,não,sudeste,36012.800092562786
50,masculino,20.349383921310103,2,não,nordeste,36462.42246819226
42,masculino,29.908042748390823,1,não,nordeste,21402.679574547506
22,masculino,30.25705659552859,0,não,sudeste,47153.50909585514
35,feminino,33.13745851077895,1,não,nordeste,34328.34102756924
62,masculino,30.106080114234814,2,não,sudoeste,26102.45151978352
63,feminino,21.692484369492448,2,não,norte,10868.678742927039
37,feminino,29.271036990089733,2,não,sudoeste,19034.360872634526
52,feminino,34.59715600339216,2,não,sudoeste,19006.14681658393
23,masculino,32.49094776004621,1,sim,sudeste,18362.595067573122
44,feminino,25.375931445130398,3,não,nordeste,40507.938432262534
45,masculino,29.833154463376992,0,não,nordeste,40153.693375914125
28,masculino,18.275670627157275,0,não,sudoeste,12995.513358003851
26,masculino,21.722654937673575,1,não,sudoeste,29396.465114167044
45,masculino,24.784102797129666,2,não,sudoeste,26160.205485632217
36,masculino,24.982817772903932,1,sim,sudeste,15856.527575356999
56,feminino,32.93310642673902,2,não,sudoeste,26084.297734296
38,masculino,34.81433558061185,1,não,norte,14690.514472901219
48,masculino,25.731739276602948,0,não,norte,9510.071739660343
59,masculino,24.63385826410755,1,não,sudoeste,8315.717772608066
24,masculino,20.233479978719217,3,não,sudeste,9487.618972885271
54,feminino,21.979343941058993,1,não,norte,33038.603699110696
42,masculino,20.377106387926435,1,não,norte,13504.398650308773
45,feminino,23.889840407121657,3,não,sudoeste,50395.18678650923
53,masculino,30.704669238210013,3,não,norte,28318.726147279456
34,feminino,18.372489116288957,3,não,norte,11749.791517493286
43,feminino,32.81515350959087,1,não,sudeste,6784.698433995456
45,feminino,30.28507749978592,3,não,sudoeste,18619.666605682345
54,masculino,24.266372258090957,2,não,sudoeste,39605.90555903732
34,feminino,26.931281413696176,2,não,sudoeste,5550.106720827871
34,masculino,19.85227154121956,2,não,norte,37439.206620044584
50,feminino,31.242589806998126,3,não,norte,5345.763479191817
51,masculino,31.287684695784915,2,não,sudeste,23420.487025999926
40,feminino,24.42853512733897,0,sim,sudeste,50124.82608879294
47,masculino,22.431445652780624,1,não,norte,39839.13755589725
44,feminino,27.93895088023342,0,não,sudeste,37762.45024658244
26,feminino,23.48654580931448,1,não,sudeste,12785.675701199916
37,feminino,29.970179167195905,1,não,norte,37456.775572535604
40,masculino,30.114635425517108,2,não,norte,50107.40395739045
64,feminino,34.63344715908262,2,não,sudeste,48420.262211066954
36,feminino,23.99638883638027,3,não,nordeste,20380.542210132036
54,masculino,18.949622770326485,1,não,norte,34351.01326466585
62,masculino,33.04362974325924,2,não,nordeste,41622.74734472796
21,masculino,18.162027561476286,3,sim,norte,37433.56948764105
30,feminino,25.607572422865665,1,sim,norte,27435.330932538694
55,feminino,22.37297309334609,1,não,sudeste,15567.585360343677
29,masculino,24.9758399417185,0,não,nordeste,45053.08592433654
26,feminino,20.966438195510747,2,sim,nordeste,24596.20813031088
32,masculino,29.465872063757672,2,não,nordeste,49176.79639499755
38,feminino,27.54719078450399,1,não,nordeste,40454.346609622444
32,masculino,24.8703296246956,3,não,norte,31582.764671758567
22,masculino,29.296216683210364,0,não,sudeste,46441.08899561009
22,feminino,19.418530631813372,0,não,sudeste,25126.823973360126
42,masculino,32.58686866170162,0,não,sudoeste,46422.86064854505
41,masculino,25.723043647923497,3,não,sudoeste,22991.82114331887
54,masculino,28.468292714723393,1,não,norte,41569.57192756386
48,masculino,22.703471434489227,3,não,nordeste,44578.41618907506
63,masculino,34.5252302704442,1,não,sudoeste,10848.928890135443
51,masculino,25.67251403993201,2,não,sudeste,39551.6656096316
